Months.customer,Minutes.in.2018,Number.of.SMS,KBs.used,Total.Unique.Calls,Churn.Status,Customer.Age,LoginsSite.Last.Month,EndSubscription,Total.Call.centre.complaint.calls,MonthlySubscriptionPrice,PaidAfterPaymentDate,PricePhone,Province_Flevoland,Province_Friesland,Province_Gelderland,Province_Groningen,Province_Limburg,Province_Noord-Brabant,Province_Noord-Holland,Province_Overijssel,Province_Utrecht,Province_Zeeland,Province_Zuid-Holland,Previous.provider_Ben,Previous.provider_KPN,Previous.provider_T-Mobile,Previous.provider_TELE2,Previous.provider_Telfort,Previous.provider_Vodafone
81.67,1757.04,0,309202.9942,70,0,71,6,12,2,38.7669447770132,1.0,308.47416907610403,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82.37,24012.4248,2,6415749.893999999,1149,0,85,6,5,3,41.20960380948021,0.0,479.469070141672,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.0,1209.78,5,175380.3223,20,1,31,7,6,5,1.5069902321769,3.0,282.80763270407397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22.33,130.56,0,3059.6924,9,1,38,6,7,5,43.5655084723721,1.0,183.05070312107497,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7.03,335.38800000000003,0,4257006.446,7,1,40,8,6,5,-23.0130523773844,2.0,192.135116439887,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76.4,3270.252,6,481967.3311,32,0,48,5,12,1,34.7612412389741,2.0,328.626670958743,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
58.87,581.976,14,87.2783,19,1,34,8,6,1,12.6659278682119,1.0,232.91426844859902,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4.6,5751.66,0,933169.1904,225,0,68,1,4,2,18.1288493810697,2.0,328.94892940979196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.67,1035.84,0,1452503.7419999999,1,1,28,11,3,4,38.2567860652787,3.0,40.2267536097366,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
111.33,3399.96,0,287165.4756,210,0,80,7,3,1,26.5323858670359,3.0,477.475510841484,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38.83,4782.204000000001,0,102643.6465,155,0,43,7,12,3,28.5160775467221,2.0,339.399154955984,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3.3,1205.7,12,12104261.51,4,1,35,6,4,3,24.0804095144997,4.0,105.427443336246,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
45.37,4188.432,13,18960728.63,30,0,63,7,4,1,14.150959296647502,0.0,421.641240253058,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.77,626.352,4,1201.4395,19,1,35,4,3,1,18.0068470932289,4.0,275.84863867784696,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-103.0,4740.1320000000005,80,536495.0674,81,1,80,6,1,1,12.3548977718273,3.0,375.97643982595594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3.87,3106.74,0,4692574.159,53,0,70,3,3,1,45.3601135983824,1.0,303.30850998842897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
34.57,3213.5759999999996,20,261020.0381,386,0,85,5,1,2,27.4951474728182,1.0,184.14213472787,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
32.87,249.4224,9,11633.4287,1,1,57,7,2,1,46.298583288075505,2.0,315.180146533494,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26.43,21379.74,28,7069080.732999999,1252,0,75,5,2,3,31.9846947000226,1.0,457.323005968204,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60.07,4783.872,56,625726.6943,182,0,63,4,3,1,23.7050316339221,2.0,366.119671319179,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
22.9,9248.4984,166,357186.3018,746,1,53,7,8,3,33.5148665796001,4.0,273.830889741967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43.87,593.3424,4,1.0244,27,0,35,6,3,1,12.8469322488589,2.0,229.97895479065602,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
107.0,6146.892,0,2718053.559,12,0,51,3,3,2,58.1388449053145,3.0,176.847053641193,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
71.73,124.44,0,873602.5283,50,1,24,6,8,2,8.66017077004234,2.0,244.408390300024,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
127.1,647.364,19,7904.5889,60,1,64,3,1,1,18.332129530038102,1.0,43.4578881678372,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
21.13,6928.1424,10,1132914.5420000001,48,1,25,6,7,1,6.048442774951611,1.0,354.32128206105904,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35.1,6473.5344,2,8.873,1174,0,77,4,5,1,25.1046435900635,3.0,190.087288634847,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11.17,4290.48,0,45463510.37,17,0,78,3,5,1,19.0522517320396,1.0,228.523358142301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
48.1,5272.98,61,171.8359,50,0,67,5,6,1,58.20550409325371,4.0,217.64543067758999,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
55.3,40615.3344,354,3812354.1689999998,123,0,58,3,4,1,43.7510397957285,2.0,426.47162565836504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44.93,1064.82,0,585569.2217,2,0,24,9,5,2,53.86237391440989,1.0,303.197124503353,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
45.1,698.6904,7,8455640.64,4,1,45,3,4,1,31.5460168831704,1.0,101.743690048582,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16.07,5567.651999999999,27,152009.5557,156,1,61,9,5,1,-13.4227748832251,3.0,228.610933509901,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11.47,263.22,22,106.6865,1,1,39,5,7,1,16.5362409343019,3.0,-98.20186803371479,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
43.63,3856.8,23,246.6484,56,1,94,6,3,1,16.9991135101691,3.0,126.41621143549601,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
51.73,2532.66,15,20415.502,15,0,42,5,3,1,40.497604660377604,2.0,408.97126736867995,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15.43,7560.3264,14,1903109.87,46,0,28,4,9,2,15.430509523736,0.0,125.479624751218,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11.73,3958.56,20,108975.8447,107,1,69,8,5,2,-1.54395372268744,2.0,136.212289461612,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20.6,855.06,35,7448.8613,19,1,67,3,5,1,14.011536299325499,2.0,264.22146654190203,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
14.9,6375.744000000001,1,7412235.206,420,0,31,6,8,3,15.8345717724682,3.0,449.716770246517,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40.57,3856.8720000000003,40,409.293,103,1,40,4,1,4,21.5319924039493,1.0,276.863726579889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3.43,922.7784,4,22028.7754,34,0,52,6,6,1,7.11347106212697,1.0,302.26281884863,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
54.77,3674.34,0,1070314.812,137,1,66,9,4,1,24.317970574900304,2.0,280.51652074515,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
126.83,6482.52,0,217563.1035,469,0,78,8,6,6,71.76800538802729,0.0,286.470725913095,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
96.23,261.24,0,22188.1152,1,1,74,6,5,1,1.76661964901643,3.0,301.175176468834,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
123.47,1997.124,10,22.04,91,0,36,4,2,3,46.7483379917772,2.0,64.2974160723015,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
116.8,2202.012,27,725414.3242,50,0,33,6,7,8,20.625700362744603,1.0,641.076042558043,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
56.17,217.392,5,273.2334,28,0,33,7,8,1,38.117219120068995,1.0,369.494491163461,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
96.2,5253.84,0,230007.955,974,0,47,8,6,1,44.147078434945094,0.0,49.98906675076199,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.07,5494.38,0,284724.6142,172,0,62,5,12,1,54.5941985832263,1.0,193.964361670673,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
57.63,3986.8272,28,292.4404,126,1,20,5,5,1,19.3650430343481,2.0,318.02974489943904,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
127.9,525.576,26,12.6611,28,1,35,6,2,2,9.718376554438311,1.0,131.17220192095698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.8,111.132,10,19.0918,2,1,47,4,7,1,-6.036281780178321,3.0,260.189584307065,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4.0,4681.3944,4,647824.2949,168,0,57,5,2,2,53.3048931374217,3.0,199.249601149799,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14.63,3778.6344,44,918.1826,62,1,38,3,8,2,24.506929500541002,1.0,202.655780276731,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31.4,14134.62,167,3161488.526,582,1,42,3,6,2,53.8091998446535,3.0,262.140642233245,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
31.27,4989.54,6,1314517.2,18,1,41,7,1,3,24.340179411651803,1.0,390.81127867710296,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
14.5,4398.4968,16,328063.7764,54,0,61,7,2,1,14.0903733244209,3.0,254.41834983287998,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
73.77,4056.8712,17,341473.6563,76,0,94,9,6,1,33.403348172348,2.0,384.19836432459294,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26.5,5520.852,0,47665.3779,1582,0,50,4,5,2,55.8526726822297,1.0,447.91526484158203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9.9,5694.0,1,207150.8173,763,0,48,7,4,1,-1.5190242945149601,1.0,169.163231451121,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5.07,4656.3552,28,7530947.807999999,76,1,43,8,2,1,18.613894635494002,1.0,460.433139832189,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
67.1,8519.892,19,2259772.761,30,1,56,7,5,1,30.653544959984004,5.0,207.251785866898,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3.63,270.54,0,658162.2734,20,1,64,7,6,1,2.3930293954694397,2.0,342.601714416139,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6.5,469.464,31,479.1865,19,1,48,7,6,1,13.878287481977999,2.0,436.21682409940496,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12.73,3120.3959999999997,11,199785.2197,67,0,55,9,3,1,22.1191378282906,1.0,263.831500338339,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42.13,172.22400000000002,1,12453173.39,8,0,85,7,3,1,26.9096502086515,0.0,266.821321808812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.87,536.268,17,1332.4814,4,1,51,8,6,1,54.1476215960326,4.0,236.16596239654203,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
61.17,25479.36,123,889.8760000000001,1580,0,38,4,6,1,26.4959136745798,2.0,348.95018620838,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31.53,1232.88,5,1010220.822,38,0,49,6,2,4,13.4873999886149,2.0,119.979872471905,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
97.1,6512.2919999999995,62,6499202.161,68,1,75,6,3,2,19.296266593440798,2.0,120.161895824748,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45.93,274.2288,10,7.7002,8,1,72,4,1,1,20.930021295068702,2.0,356.15800455198405,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
37.0,1146.636,12,20623.2764,336,1,40,6,2,1,0.427637632963965,1.0,557.198119128816,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
88.6,2446.56,14,25586.6807,232,0,81,7,12,1,34.809576141456105,2.0,419.201112577273,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59.8,7491.0624,58,5109445.313999999,308,0,52,3,6,2,31.4155276658692,0.0,200.581930275797,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
56.83,6964.6128,5,348.5996,823,0,93,3,4,1,44.107144072,0.0,481.06123791605904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64.8,5733.984,17,5846.5674,547,0,25,3,5,5,14.296246203654599,1.0,312.252113259481,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3.73,5777.28,382,465265.4814,187,0,34,5,4,1,37.5891993863834,0.0,388.133802868441,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7.2,3853.56,80,168563.4658,94,1,40,3,3,1,-0.8542415547470731,1.0,359.804820884667,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19.3,6124.7592,82,23957.9805,189,1,18,9,3,2,4.97487140561173,3.0,243.349257253316,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71.97,7374.84,57,170993.0713,659,0,85,7,6,5,33.1534083819524,1.0,316.249812885142,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
121.63,9072.2712,86,1381688.899,143,1,42,11,5,1,39.7276043801664,2.0,235.42818575768501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3.57,4560.6504,439,112353.752,53,1,18,5,4,1,11.9447446330067,1.0,230.738203643261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
72.97,11050.14,18,181525.6894,340,1,52,11,6,1,-2.98081423434012,1.0,-0.950811924241634,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3.07,4033.44,69,232209.208,121,1,70,7,3,49,-9.68708930203429,2.0,478.414163472206,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7.57,2059.6848,65,176679.2842,29,0,45,7,6,2,33.5986170923816,0.0,383.555939714756,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
116.23,593.364,2,31186.96,6,1,58,3,5,1,27.705780123306397,1.0,489.008621300963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
27.97,820.6560000000001,25,13242.5566,1,1,18,2,4,1,31.170635060023102,1.0,302.083064304887,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
138.73,1001.6160000000001,29,114251.0625,3,1,23,6,2,2,29.0998408936513,4.0,66.9421855410933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
59.3,7319.4,22,4179691.603,19,1,51,10,4,2,15.751667441628099,1.0,194.313593192031,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
14.7,1017.3888,46,6635.3525,26,1,61,6,7,1,14.8368824145543,3.0,107.616047226147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
55.03,138.06,7,24.1104,7,1,43,7,11,1,33.889459580865605,3.0,341.622399023932,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
86.23,6372.648,62,32.7051,471,1,46,7,2,1,21.807135016062396,5.0,58.3696772574764,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
109.7,1195.128,0,87203.6817,4,0,69,5,4,5,42.660289883818,4.0,68.6587683057086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
79.73,5885.376,76,203520.3027,141,1,39,4,3,2,18.7138187679795,3.0,280.578129346489,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6.73,4401.06,11,2916819.267,306,0,41,5,8,1,27.393662877824504,2.0,236.339442947303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
141.73,5671.32,4,1358.5557,416,0,84,2,4,1,1.8730979272791397,1.0,518.549204621107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
57.57,5737.2,41,645881.9541,961,0,62,5,4,1,29.715606752129602,1.0,77.0613185585061,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
123.03,7475.34,45,1137.2705,636,0,52,3,5,2,35.2537909029338,0.0,401.273226344599,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
56.07,310.04400000000004,10,1803.3721,5,1,64,8,2,1,4.5311912740255496,2.0,128.18258283939699,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
46.63,8804.4048,59,191934.6592,251,1,63,6,3,1,27.6757996993037,2.0,336.170259860712,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
92.67,23450.76,14,1504235.35,1805,0,71,11,7,1,45.490039545597604,2.0,421.87435944880303,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
51.0,13394.46,40,1836078.495,421,1,59,8,11,11,25.6650415440342,4.0,175.34384575381802,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
99.03,4996.3488,10,103008.5605,224,0,95,4,3,3,26.212854838115696,2.0,556.453401824824,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
47.23,5508.42,7,482592.2714,78,0,36,4,1,1,28.4905096175914,0.0,270.006361358694,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
12.43,12503.82,47,1456032.6090000002,215,1,27,8,5,1,8.9822592438796,2.0,199.38910693839802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
139.43,718.332,2,1699954.774,40,0,43,5,2,4,31.656370640042,1.0,212.217464386075,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
74.37,369.6024,11,641.5312,11,1,23,9,4,1,20.8364651785407,3.0,453.40181740230105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3.9,3646.92,25,1464461.794,42,1,68,9,4,1,25.500657834498302,1.0,97.98161027496809,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10.37,848.52,42,164.4902,5,1,79,10,2,2,27.2062419046348,3.0,166.62382570612,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3.33,257.22,1,10433.1045,1,1,88,5,7,1,26.213865915976502,3.0,211.08113211545398,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5.8,1079.76,18,250681.2148,42,1,59,6,12,1,15.9984451281374,1.0,347.185728386046,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
80.0,1114.3104,18,2643.9883,18,1,49,7,6,1,-4.72132018646572,4.0,315.845080725371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47.53,6953.2464,13,12780320.19,671,0,18,7,7,1,40.4492199221789,1.0,251.21735932257099,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55.77,5252.4,0,126876.5254,865,0,61,7,2,1,63.581542331087704,0.0,267.15826584002997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40.23,10518.96,33,1064995.611,361,1,44,4,3,1,14.6448123478142,2.0,132.833754007945,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
121.7,5334.828,1,6065.1719,313,0,35,6,3,2,42.6900032454045,3.0,68.9636443431127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13.93,2882.196,2,23627590.98,3,0,88,4,2,1,37.1483905787815,2.0,480.87216905303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
26.43,7644.48,18,9882732.086000001,325,1,75,7,7,1,37.4677056936878,3.0,125.107426466948,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
70.3,5136.2304,22,3814302.7739999997,37,0,79,5,3,6,26.583360945749998,2.0,521.284026212261,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24.87,689.4,15,71159.9229,15,1,77,8,5,1,28.028222771145,1.0,59.8713403478051,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34.47,1144.032,29,9054.3545,5,0,18,9,4,1,23.923643982146896,1.0,461.016349236491,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
69.37,7384.92,7,283468.3819,125,0,68,6,4,1,18.847486221309897,1.0,598.983707371332,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
138.4,3683.76,57,1526107.7519999999,514,0,56,7,2,4,13.323965070019801,3.0,372.681222441279,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26.23,392.6304,17,75.5009,12,1,33,10,4,1,31.7198559143613,1.0,264.364660541268,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46.9,928.2552,0,36510850.47,10,0,67,4,5,1,11.260122131501602,1.0,320.36197798798196,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50.83,2747.82,0,569109.3477,132,0,47,3,2,1,31.265320184614602,1.0,290.31027543480496,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
38.2,472.212,18,2686.0938,6,1,85,7,9,1,48.79131454907479,1.0,394.74330928978503,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
128.43,44799.2208,16,2912.3389,1406,0,38,7,5,3,23.5176778835624,2.0,390.887766583779,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
123.4,1125.0,31,40543.8496,18,1,49,7,6,1,36.3708021988636,2.0,121.815421588935,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
51.07,6963.12,9,13.6055,111,1,61,7,6,1,32.231277178229604,5.0,176.843347112757,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
79.93,5314.9176,17,1237.3144,619,0,38,5,5,1,39.914131887703206,3.0,204.78640338035197,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
67.73,294.36,18,13.6904,4,1,32,8,3,1,-1.88818838501318,2.0,212.655729121106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.8,1103.04,2,6509.1582,44,0,28,6,6,2,16.2124589422246,1.0,216.84552658339697,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.93,1135.1016,0,250.5811,58,1,50,9,5,2,-5.07800002922258,2.0,52.851611064215795,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95.67,6189.924,270,124287.8594,82,1,35,8,2,1,18.5466368071266,1.0,174.92988622792998,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
61.87,3876.7848,4,95443.8779,73,0,76,4,6,1,20.1591922666666,2.0,364.274971820836,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80.07,188.22,10,19.4805,5,1,22,7,3,1,-0.7618234988315641,3.0,119.81139423616399,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
48.97,413.28,30,1.2246,7,1,64,6,5,2,4.437561876094151,2.0,331.95340274430697,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14.63,1405.26,9,8.7021,32,0,28,4,12,1,17.602760212170697,4.0,412.546305769493,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8.1,4217.916,61,872.8867,88,1,57,5,2,1,14.337376001998198,2.0,87.3948086498879,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.1,367.18800000000005,10,199.4111,3,1,38,7,3,1,17.8189569300343,4.0,278.013565131863,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
72.4,99.852,0,131274.5869,5,1,84,3,6,2,25.6274321858878,2.0,87.6988819107297,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
138.6,5263.14,0,2150561.275,411,0,54,5,4,6,39.8233286848899,0.0,95.16004750829408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
43.87,1088.16,32,32.9824,14,1,84,7,5,2,39.237105744599,3.0,155.498510642701,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.03,252.24,0,8001.2422,19,0,70,6,3,1,35.2031262984851,2.0,403.010247890236,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
77.33,3323.4048,11,9587.9639,101,0,54,6,4,5,25.398839644172515,1.0,83.5417507487427,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.67,6543.0,2,14.9102,303,0,49,8,4,2,20.836207925715,2.0,301.84093879234797,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
59.5,5763.3408,35,487125.9462,73,1,65,4,1,4,17.6080291186387,5.0,250.50611552282996,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
99.67,3900.7608,23,6299003.028,99,0,77,7,4,2,19.1399393808583,3.0,452.862690607762,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
42.07,1869.9,18,95451.3741,5,0,61,6,3,1,14.3127693494506,1.0,556.995573857567,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27.57,4342.488,20,43013.333,801,1,19,6,7,1,14.9574036161151,8.0,400.749103472919,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
58.6,1866.3768,0,179282.8418,11,0,49,5,5,1,25.2124397494695,1.0,448.80637583345805,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40.4,2552.0424,1,29697.7451,5,0,69,4,5,1,37.562894945950205,5.0,131.514630076441,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
63.73,5257.62,1,1754570.7419999999,74,0,47,8,5,2,30.3725342862793,0.0,374.71215173738096,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.1,21649.32,224,4119552.577,61,0,62,2,3,1,31.9656694162217,2.0,396.068679212143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.87,7372.9968,75,8530512.186,108,1,78,6,5,6,19.6369461773035,2.0,438.90129921839105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4.63,517.68,7,90759.8047,12,1,21,7,2,2,17.238930166881,3.0,389.21071300558197,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
39.57,45580.272000000004,556,4230259.079,947,1,27,8,4,2,30.296871205272602,2.0,310.905963774185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
63.4,6298.62,2,289828.3056,141,0,24,5,5,1,30.125373609793,2.0,195.266288889078,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
138.43,2626.2,0,501447.1855,64,0,29,5,8,3,33.615776430012005,0.0,465.58877842902496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14.3,5970.96,73,1.6973,199,1,82,4,3,1,-1.08186646917602,4.0,121.241821244258,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
48.23,6469.98,9,1865896.535,748,0,80,4,4,2,49.8730679339227,1.0,252.68957583464402,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.47,942.8088,10,9.7246,132,1,45,7,2,3,54.2277059393163,1.0,20.9439987129782,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10.27,7604.76,0,2559615.11,656,0,36,3,3,1,-3.06450997049533,4.0,492.12079918994203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
